"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"range asymmetry alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386585466825251,0.037480737260865,0,0,0,1.02749693198234e-08,0.675533542904112,2.77111666946439e-13,0,0,0,0,8.13571432445315e-13,0,0,0,0,0,0,0,0,0,0,0.00067426698370876,0,0.00412693156603416,0,0,0,0,0,8.88178419700125e-16,0,0,0,0,0,0,0.0013827886923663,0,0,8.69482308374359e-09
"range asymmetry beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114831049118914,3.74584585571824e-10,3.40635297746417e-11,0,0,0.116413319893277,0.225455017363088,0.00449817082603687,0,1.77635683940025e-15,0,0,1.19904086659517e-14,0,0,0,0,0,0,1.73058974772822e-06,0.000109576303427117,0,0,0.00316301212398074,0,6.91465477387077e-06,3.25210969265299e-11,0,0,0,0,0,0,0,0,1.30662147768135e-12,0,0,0.396940503930817,5.56949790637695e-05,2.79334333441739e-10,0.000115600515482872
"range asymmetry delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260215651835497,0,2.44249065417534e-15,0,0,0.207568006450561,0,0.50941767291749,0.812117765270596,0.791558338542141,0.588661726323255,7.83712601740705e-05,0.661248658374655,0.523389380327299,0.386480626919931,0.128696695544365,0.00859594374785422,0.543913199436855,0.20034940874134,7.64526588703518e-08,0.220418697294219,0.00050642933711853,0.160147350552126,1.31309962903003e-10,0.00253928981686569,0.492451463520303,0.778660312244361,0.815008090374051,0.771362660417419,0.533419312617175,2.97033491007959e-05,0.00276689420302678,2.55154786188427e-11,1.66533453693773e-15,1.1138090449947e-09,4.12569939323149e-07,0.343968896493714,2.92838435247411e-05,0,7.53482831683527e-11,0
"range asymmetry gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191297352061296,0.0383459694194273,5.21538975595259e-06,0.472382506336172,0,0.0241687310212098,0.332140963896637,0.637928977154928,0.0202100650498893,0.051099450936346,0.586910710634055,0.367630422875071,0.330014937497228,0.317944800073082,0.752462114822384,0.829576194595871,0.387635316600617,0.137227643553664,0.484890637923342,0.382551431400317,0.548426726110144,0.435796197554048,0.166321557268307,2.96050574499773e-07,0.165871071756061,0.304448691853639,0.619783245011333,0.0247086871397117,0.0813133539916068,0.603080364526248,0.0395228167398991,0.0334726490390962,0.181960815774823,5.56767965065319e-11,0.0605302636440257,0.529363665381398,0.204898772466938,0.151459632415344,0.0181695244997904,0.225959706651954
"range asymmetry theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629345803949703,0,0,0,1.73316916374233e-12,0,0.0612058019145988,0,0,0,0,9.54791801177635e-15,0,1.47640788483727e-11,2.61865862327681e-10,0,0.337956463678896,1.00390926014438e-05,0,0.0100178435761293,0,2.03410976675755e-05,0,2.57571741713036e-13,0,0.13540841707426,0,2.16326956348212e-12,0,0.00337988164682279,0,0.00562707315308086,0,1.05085213863987e-08,0,0
"range coef var alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13242748511766e-14,0.0811297264919018,0,0,0,0,0,0.00864201140833643,0,0,0,0,2.90127366575632e-10,0,2.88657986402541e-15,4.84884518314743e-07,0,0.285130731104074,7.38298311375729e-13,0,0.048566739926456,0,2.22044604925031e-16,0,0,0,0.0348491254055123,0,0,0,1.11022302462516e-16,0,1.19904086659517e-14,0,2.95919728721117e-08,0,1.6141959524596e-07
"range coef var beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41659923502679e-05,0.00164214672723551,2.27516390327587e-06,0.105118241872244,0.32761950070519,0.00289471696830446,0.009091350487062,0.228555316908008,0.412971596522275,0.383605523798679,0.0248522763160945,0.142314185434523,0.000433920458225989,0.107154712443038,0.152724602434636,0,0.159761304813373,2.99531954794929e-10,4.40578399540925e-07,0.00138259548034547,0.000516741996940073,5.23519564710195e-06,0.0693573145057876,0.323129191831785,0.0598856645083948,0.0296294647241562,0.000253301312187704,0.0559597260820435,2.48420124338011e-06,0.0013206132445216,0,5.95427462868336e-06,0,0
"range coef var delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248415266774719,0,0.199328226239305,0.242788571401609,0.0234815569432493,4.72151613829519e-05,1.12488116710274e-06,0.000163466493735887,2.06210704178922e-07,7.5358216776733e-06,1.82793780112434e-11,0,3.04118517902019e-06,0.00350154934314484,0,9.32587340685131e-15,0.00407625427556946,0.0950245647494913,0,1.90514048981072e-10,0.136409922668117,0.16686751767855,0.201051654874276,0.0194054721849748,7.0804574975325e-06,7.23298531957184e-07,0,0,0,0,0,0.111027682620019,1.24803205103774e-07,0,4.32713864739753e-11,0
"range coef var gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233054769724041,0.593577867946246,0.645694112307052,0.68691881178088,0.447411239985737,0.593406466145725,0.479038213898105,0.318598028375514,0.471740375500995,0.295972369392662,0.134645751318045,0.375340710800479,0.718449619075882,0.214881009773734,0.295307056492825,0.37125590042984,0.618800336630727,0.131485451420591,0.0018448235810401,0.680218754251961,0.549305029559882,0.630676565160724,0.661603093812779,0.426890401231271,0.555597588844282,0.302136816581736,0.265776172101721,0.471631893802093,0.545937665705641,0.678716684590095,0.112293839793275,0.00298364781729221,0.139717460214136,5.75424407478486e-06,0.576308132790797
"range coef var theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2860616374969e-06,0.000214527878970028,0,0,0.0619525295712204,1.55431223447522e-15,0,8.12683254025615e-14,0,0,0,0.0313475716167521,0,0,0.671411940623523,0.0552533140951823,0,1.02962016690356e-09,0,2.94658519806035e-09,8.27236112052043e-05,0,0,0.0911274410895651,0,0,0,2.06501482580279e-14,0,3.99680288865056e-15,1.94063654035403e-11,0,1.70152119061129e-08,0
"relative ampl alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8032300809252e-07,0,0.0648128049881795,0,0,0,0,0,0,0,0,0,3.65173679273134e-06,0,0,0.0232466371170552,0.00112116115875516,0,0
"relative ampl beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31044951307202e-06,0,0,0,0,0,0,0,0,0,0,0.128516979454148,0,0.0387130038831791,0,0,0,0,0,3.66838232135347e-05,0,0.000146568575497996,0,0.00388975959015847,0,0,0,7.12330379792903e-07,0,0.0001573549706535
"relative ampl delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103057197356149,0,0,8.40198410390069e-06,0,4.52380799487173e-10,0,0,0,0,0,0,0,0,0,0,0,0,0.000568694234487244,0.0105578053710093,5.55111512312578e-16,0.000176848610799807
"relative ampl gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277909984611707,0,0,0,0,0,0,0,0,0,0,0.00274073907852157,0,0,0,0,0,0,0,0.0199664072454704,0,0,0,0,0,0,0.00983248429231232,0,0,0.000130096492128251
"relative ampl theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64426053699263e-05,0,1.94874893999497e-10,1.19170213941366e-06,0.00750272810964059,0,0,0,0.000246527547618669,0,0.0295507313143677,0,0.597806714749296,0,0,2.34978041180334e-06,0,0.0223423131718561,0,5.37487498952771e-10,4.46196838632673e-05,2.77148752614309e-07,0.0187608668957027,1.60094160150948e-13,0,2.12107309494058e-09,0.04858768514421,0.0753481507096153,0
"rqa determinism zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262192470435356,0,9.52766921713533e-05,0,0,0,0,0,4.17686802118844e-05,0,0,0,3.3077863337283e-08,0,0,0.000526444161908612,0,0,9.73149354432934e-08
"rqa entropy zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290405609935096,0,0,0,0,0,0,0,0,0,0,0,1.42712508477416e-10,0,0,1.42856745666275e-05,0,0,5.54730445392337e-05
"rqa laminarity zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42932754310499e-09,0.0773365269667033,0,1.32682428377606e-08,0,0,0,0,0,5.01493431226407e-08,0,4.68070027181966e-13,0,4.00457444982294e-13,0,0,0.00375515250201774,0,0,1.03403730022933e-10
"rqa max diagonal zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606358421957089,0,1.08768114515101e-08,0,0,0,0,0,2.27774873950981e-05,0,0,0,0.00266299531695013,0,0,0.184360738235948,0,0,7.23349158349151e-11
"rqa max vertical zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144062078314633,0,0,6.66133814775094e-16,0,0,0,0,0.00339062888132458,0,0,0,0.00043922065796842,0,0,3.12044479144902e-09,0,3.33066907387547e-16,2.13055777742444e-06
"rqa mean diagonal zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88365139400737e-05,0,0,0,0,0,0,0,0,0,0,0,2.48080067599687e-09,0,0,3.47719347553177e-05,0,0,4.79584447535819e-05
"rqa rte zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6140201942203e-11,0.262382999526888,2.22044604925031e-16,0.000466912784157891,0,7.7715611723761e-16,0,0,0,0,0,0.00141822043389173,0,0,0,0,0.0263680306652846,2.60883614920937e-05,0,0
"rqa trapping time zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894204283530176,0.251343887424425,0,2.53130849614536e-13,0,0,0,7.71578967285746e-05,0,0,0,2.32591554905071e-08,0,1.75797820745061e-10,0,1.11022302462516e-16,0.00180737646623386,0,6.94966497682969e-07,0
"sample entropy zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039314664359944,0,0,0,0,0,0,0,0.000115070768066605,0,0,0,3.26331184297146e-11,0,0,0.0152421666323886,0,0,1.51718029250958e-08
"skewness ampl alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32167633717573e-05,0,0.571041603364167,0.0210390950626087,0,0,0,0,0,0,1.95905506261695e-08,0.0245031754354531,0.438843411550374,0.0204166061162476,0,0.00845581474929991,0.009388737467801,4.44731806936716e-10,0
"skewness ampl beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396864196817059,0.0871725726366323,0,2.45421460931539e-11,0.112119945169698,2.18014498054586e-06,0.00184273677020008,0.0234769221863261,0.00266677668345572,5.75317571360756e-13,0.446786095245774,0.583049456015558,0.00975085557971378,0.00020560495760602,0,0.423353353052826,0.00919524496516999,0.265684054650793
"skewness ampl delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342898764793986,0,0,0,0,0,0,0,0,0,0,0,0,0.0115083535378052,0,0,2.02776432378649e-06
"skewness ampl gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794341877085716,5.57935416638511e-05,0.0292171027581012,3.89287757585066e-09,0,0.589784568553346,0,0,2.34470221016636e-11,0,1.74908336747492e-06,0.114963084768412,0,3.54509094302458e-08,0,0.0245231380657013
"skewness ampl theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7662871165669e-11,0,0,0,0,0,0.025602028777579,0,0.000103784757756298,0,0.00172173863554459,0,0.593916692324251,1.25595089883745e-11,0
"spectral entropy alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52475536197016e-07,0,0,0.0595631551670397,0.00233129125475684,0,0
"spectral entropy beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71610560030888e-05,0,5.23627674490212e-05,0,0.00160373423428406,0,0,0,4.74455448262745e-08,0,6.20442078365091e-05
"spectral entropy delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320060187181781,0.00758459994786298,0,8.87407622105485e-05
